Country Name,AIDS estimated deaths (UNAIDS estimates),ARI treatment (% of children under 5 taken to a health provider),Adults (ages 15+) and children (0-14 years) living with HIV,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,Adults (ages 15+) living with HIV,Adults (ages 15+) newly infected with HIV,Age dependency ratio (% of working-age population),"Age dependency ratio, old","Age dependency ratio, young","Age population, age 00, female, interpolated","Age population, age 00, male, interpolated","Age population, age 01, female, interpolated","Age population, age 01, male, interpolated","Age population, age 02, female, interpolated","Age population, age 02, male, interpolated","Age population, age 03, female, interpolated","Age population, age 03, male, interpolated","Age population, age 04, female, interpolated","Age population, age 04, male, interpolated","Age population, age 05, female, interpolated","Age population, age 05, male, interpolated","Age population, age 06, female, interpolated","Age population, age 06, male, interpolated","Age population, age 07, female, interpolated","Age population, age 07, male, interpolated","Age population, age 08, female, interpolated","Age population, age 08, male, interpolated","Age population, age 09, female, interpolated","Age population, age 09, male, interpolated","Age population, age 10, female, interpolated","Age population, age 10, male, interpolated","Age population, age 11, female, interpolated","Age population, age 11, male, interpolated","Age population, age 12, female, interpolated","Age population, age 12, male, interpolated","Age population, age 13, female, interpolated","Age population, age 13, male, interpolated","Age population, age 14, female, interpolated","Age population, age 14, male, interpolated","Age population, age 15, female, interpolated","Age population, age 15, male, interpolated","Age population, age 16, female, interpolated","Age population, age 16, male, interpolated","Age population, age 17, female, interpolated","Age population, age 17, male, interpolated","Age population, age 18, female, interpolated","Age population, age 18, male, interpolated","Age population, age 19, female, interpolated","Age population, age 19, male, interpolated","Age population, age 20, female, interpolated","Age population, age 20, male, interpolated","Age population, age 21, female, interpolated","Age population, age 21, male, interpolated","Age population, age 22, female, interpolated","Age population, age 22, male, interpolated","Age population, age 23, female, interpolated","Age population, age 23, male, interpolated","Age population, age 24, female, interpolated","Age population, age 24, male, interpolated","Age population, age 25, female, interpolated","Age population, age 25, male, interpolated",Antiretroviral therapy coverage (% of people living with HIV),Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),Births attended by skilled health staff (% of total),Children (0-14) living with HIV,Children (ages 0-14) newly infected with HIV,Children orphaned by HIV/AIDS,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),Completeness of birth registration (%),"Completeness of birth registration, female (%)","Completeness of birth registration, male (%)","Completeness of birth registration, rural (%)","Completeness of birth registration, urban (%)","Contraceptive prevalence, any methods (% of women ages 15-49)","Contraceptive prevalence, modern methods (% of women ages 15-49)",Demand for family planning satisfied by any methods (% of married women with demand for family planning),Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),Diarrhea treatment (% of children under 5 who received ORS packet),Exclusive breastfeeding (% of children under 6 months),"GNI per capita, Atlas method (current US$)","Immunization, BCG (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, HepB3 (% of one-year-old children)","Immunization, Hib3 (% of children ages 12-23 months)","Immunization, Pol3 (% of one-year-old children)","Immunization, measles (% of children ages 12-23 months)","Incidence of HIV (per 1,000 uninfected population ages 15-49)","Incidence of tuberculosis (per 100,000 people)",Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),"Labor force, female (% of total labor force)","Labor force, total","Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth male (% of males ages 15-24)","Literacy rate, youth total (% of people ages 15-24)","Mortality rate, infant (per 1,000 live births)","Mortality rate, infant, female (per 1,000 live births)","Mortality rate, infant, male (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000)","Mortality rate, under-5, female (per 1,000)","Mortality rate, under-5, male (per 1,000)",Newborns protected against tetanus (%),Number of deaths ages 5-14 years,Number of infant deaths,Number of neonatal deaths,Number of under-five deaths,"Nurses and midwives (per 1,000 people)","Physicians (per 1,000 people)",Population ages 0-14 (% of total population),"Population ages 0-14, female","Population ages 0-14, female (% of female population)","Population ages 0-14, male","Population ages 0-14, male (% of male population)","Population ages 00-04, female","Population ages 00-04, female (% of female population)","Population ages 00-04, male","Population ages 00-04, male (% of male population)","Population ages 00-14, total","Population ages 05-09, female","Population ages 05-09, female (% of female population)","Population ages 05-09, male","Population ages 05-09, male (% of male population)","Population ages 10-14, female","Population ages 10-14, female (% of female population)","Population ages 10-14, male","Population ages 10-14, male (% of male population)","Population ages 15-19, female","Population ages 15-19, female (% of female population)","Population ages 15-19, male","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total population),"Population ages 15-64, female","Population ages 15-64, female (% of female population)","Population ages 15-64, male","Population ages 15-64, male (% of male population)","Population ages 15-64, total","Population ages 20-24, female","Population ages 20-24, female (% of female population)","Population ages 20-24, male","Population ages 20-24, male (% of male population)","Population ages 25-29, female","Population ages 25-29, female (% of female population)","Population ages 25-29, male","Population ages 25-29, male (% of male population)","Population ages 30-34, female","Population ages 30-34, female (% of female population)","Population ages 30-34, male","Population ages 30-34, male (% of male population)","Population ages 35-39, female","Population ages 35-39, female (% of female population)","Population ages 35-39, male","Population ages 35-39, male (% of male population)","Population ages 40-44, female","Population ages 40-44, female (% of female population)","Population ages 40-44, male","Population ages 40-44, male (% of male population)","Population ages 45-49, female","Population ages 45-49, female (% of female population)","Population ages 45-49, male","Population ages 45-49, male (% of male population)","Population ages 50-54, female","Population ages 50-54, female (% of female population)","Population ages 50-54, male","Population ages 50-54, male (% of male population)","Population ages 55-59, female","Population ages 55-59, female (% of female population)","Population ages 55-59, male","Population ages 55-59, male (% of male population)","Population ages 60-64, female","Population ages 60-64, female (% of female population)","Population ages 60-64, male","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total population),"Population ages 65 and above, female","Population ages 65 and above, female (% of female population)","Population ages 65 and above, male","Population ages 65 and above, male (% of male population)","Population ages 65 and above, total","Population ages 65-69, female","Population ages 65-69, female (% of female population)","Population ages 65-69, male","Population ages 65-69, male (% of male population)","Population ages 70-74, female","Population ages 70-74, female (% of female population)","Population ages 70-74, male","Population ages 70-74, male (% of male population)","Population ages 75-79, female","Population ages 75-79, female (% of female population)","Population ages 75-79, male","Population ages 75-79, male (% of male population)","Population ages 80 and above, female","Population ages 80 and above, male","Population ages 80 and above, male (% of male population)","Population ages 80 and older, female (% of female population)",Population growth (annual %),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Postnatal care coverage (% mothers),Poverty headcount ratio at national poverty line (% of population),Pregnant women receiving prenatal care (%),Pregnant women receiving prenatal care of at least four visits (% of pregnant women),"Prevalence of HIV, female (% ages 15-24)","Prevalence of HIV, male (% ages 15-24)","Prevalence of HIV, total (% of population ages 15-49)","Primary completion rate, female (% of relevant age group)","Primary completion rate, male (% of relevant age group)","Primary completion rate, total (% of relevant age group)","Probability of dying at age 5-14 years (per 1,000 children age 5)",Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),"Public spending on education, total (% of GDP)",Ratio of young literate females to males (% ages 15-24),Rural population,Rural population (% of total population),Rural population growth (annual %),"School enrollment, primary (% gross)","School enrollment, primary (% net)","School enrollment, primary, female (% gross)","School enrollment, primary, female (% net)","School enrollment, primary, male (% gross)","School enrollment, primary, male (% net)","School enrollment, secondary (% gross)","School enrollment, secondary (% net)","School enrollment, secondary, female (% gross)","School enrollment, secondary, female (% net)","School enrollment, secondary, male (% gross)","School enrollment, secondary, male (% net)","School enrollment, tertiary (% gross)","School enrollment, tertiary, female (% gross)","Specialist surgical workforce (per 100,000 population)",Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),"Tuberculosis case detection rate (%, all forms)","Tuberculosis death rate (per 100,000 people)","Unemployment, female (% of female labor force)","Unemployment, male (% of male labor force)","Unemployment, total (% of total labor force)",Unmet need for contraception (% of married women ages 15-49),Urban population,Urban population (% of total population),Urban population growth (annual %),Use of insecticide-treated bed nets (% of under-5 population),Wanted fertility rate (births per woman),Women who were first married by age 15 (% of women ages 20-24),Women who were first married by age 18 (% of women ages 20-24),Women's share of population ages 15+ living with HIV (%)
Afghanistan,500.0,,7200.0,840.0,6900.0,770.0,84.07765607577471,4.758272823607134,79.31938325216757,557981.0,587940.0,551777.0,581216.0,546330.0,575171.0,536250.0,566657.0,534701.0,563420.0,532741.0,559931.0,530217.0,556055.0,526976.0,551655.0,523193.0,546811.0,519048.0,541603.0,512729.0,534815.0,503420.0,525880.0,491961.0,515309.0,479958.0,504221.0,467027.0,492438.0,454158.0,480027.0,441986.0,467148.0,430001.0,453759.0,417350.0,439897.0,404550.0,425842.0,390079.0,410678.0,373204.0,394048.0,354894.0,376587.0,336918.0,359281.0,319004.0,341923.0,302204.0,325784.0,13.0,11.0,,500.0,100.0,5400.0,,,,,,,,,,,,,,550.0,78.0,66.0,66.0,66.0,73.0,64.0,0.04,189.0,,,,,35.79779314878332,13952821.0,29.80521,55.47545,43.01972,74.0848,65.42055,47.9,44.5,51.1,37.1,62.3,58.7,65.7,68.0,5108.0,57182.0,44725.0,74278.0,,,43.0901755117794,7814407.0,43.2234155668612,8203224.0,42.963931941074,2727073.0,15.0841155582711,2874440.0,15.0547191456071,16017646.0,2632208.0,14.5593927588099,2756089.0,14.434865097198,2455126.0,13.5799072497803,2572695.0,13.4743476982689,2148072.0,11.8815165475691,2266701.0,11.8717220717515,54.3248975483403,9749139.0,53.924897666498,10444774.0,54.7039254036143,20193861.0,1774121.0,9.81310290311695,1882540.0,9.85970125348798,1370861.0,7.58257190614529,1496467.0,7.83766107895949,1103890.0,6.10588742808666,1215807.0,6.36772252594832,918739.0,5.08177525830003,999639.0,5.23555621804235,728479.0,4.02939806168292,800970.0,4.19503585677778,582534.0,3.22214115156144,624944.0,3.27310843012295,467805.0,2.58754428302773,493084.0,2.5825008617013,369172.0,2.04197948335182,381863.0,1.99998502072195,285466.0,1.57898064365606,282759.0,1.48093208610068,2.58492693988024,515559.0,2.85168676664079,445283.0,2.33214265531168,960879.0,220383.0,1.218991509374,200620.0,1.05073350539251,155938.0,0.862531354958457,129427.0,0.677864707055863,81208.0,0.449181611315613,70687.0,0.370218618373195,58031.0,44550.0,0.233325824490103,0.32098229099271,2.38476110022344,18079105.0,48.6358467017121,19093281.0,51.3641532982879,37172386.0,,,,,0.1,0.1,0.1,,,,4.9,,,,,0.75933,27695286.0,74.505,2.0564629123763947,,,,,,,,,,,,,9.68642,4.90508,,,69.0,29.0,2.4210000038147,1.05599999427795,1.54200005531311,,9477100.0,25.495,3.350382976244955,,,,,29.4
Albania,,82.4,,,,,45.81003739389337,20.041214164609432,25.76882322928393,16428.0,17977.0,16356.0,17783.0,16224.0,17603.0,17373.0,18722.0,16595.0,18049.0,15940.0,17529.0,15420.0,17163.0,15046.0,16953.0,14779.0,16856.0,14583.0,16824.0,14711.0,17101.0,15272.0,17787.0,16130.0,18739.0,17019.0,19729.0,17966.0,20818.0,18906.0,21719.0,19774.0,22272.0,20576.0,22605.0,21378.0,22973.0,22158.0,23289.0,22798.0,23725.0,23242.0,24381.0,23517.0,25137.0,23713.0,25766.0,23827.0,26302.0,23743.0,26647.0,,,99.8,,,,,98.4,98.0,98.9,98.4,98.5,46.0,3.7,75.2,6.0,52.5,34.5,36.538513,4860.0,99.0,99.0,99.0,99.0,99.0,94.0,,18.0,,,,,41.65984456957292,1322907.0,97.76112,98.51362,98.14115,99.05,99.33,7.8,7.2,8.5,6.5,8.8,8.2,9.4,95.0,74.0,268.0,222.0,302.0,,,17.672873724304,238481.0,16.9576465381137,268103.0,18.3626673277144,82505.0,5.86668589799337,89622.0,6.13834603670994,506571.0,75338.0,5.35705574044497,84841.0,5.81084136488202,80638.0,5.7339048996754,93640.0,6.41347992612246,102209.0,7.26774461080956,112218.0,7.6859060622075,68.5823903647225,963389.0,68.5036118835458,1002443.0,68.6584362588329,1965829.0,116433.0,8.27915684773102,124600.0,8.53398584558724,113543.0,8.0736927470324,131728.0,9.02221229439871,91985.0,6.54077218018905,112384.0,7.69727917100252,74112.0,5.26987843963237,82968.0,5.68260445553455,82246.0,5.84823230877026,76829.0,5.26207183991021,93216.0,6.62830299803657,83846.0,5.74273891700763,99265.0,7.05846252613375,94047.0,6.44140192975096,102364.0,7.27877434229923,99030.0,6.78266329604951,88017.0,6.25859488291163,84793.0,5.80757244738405,13.7447359109736,204463.0,14.5387415783404,189497.0,12.9788964134527,393976.0,66625.0,4.73748178503478,63788.0,4.36890823603764,53026.0,3.77054199110693,50446.0,3.45510959045912,42144.0,2.99676390506229,39520.0,2.70679989321536,42667.0,35743.0,2.44807869374057,3.03395389713644,-0.246732042281782,1406333.0,49.0630945959306,1460043.0,50.9369054040694,2866376.0,87.7,,88.4,77.8,,,,104.6568,98.85868,101.5379,2.2,,,,,1.00586,1137407.0,39.681,-2.578121101978569,106.9934,94.52966,109.1112,,105.1526,,95.43233,86.60827,95.70465,89.1819,95.19122,84.32964,54.96133,67.57861,,3.5,87.0,0.29,13.1319999694824,14.4519996643066,13.8979997634888,15.1,1728969.0,60.319,1.3171621044569775,,1.6,1.4,11.8,
Algeria,200.0,,16000.0,1300.0,15000.0,1200.0,57.508032444058045,10.02144210592237,47.48659033813568,493943.0,515450.0,495062.0,516657.0,491760.0,513206.0,474164.0,495093.0,467531.0,487968.0,457592.0,477402.0,444833.0,463908.0,429743.0,447999.0,413182.0,430569.0,396012.0,412512.0,376856.0,392437.0,355456.0,370095.0,333418.0,347142.0,312223.0,325036.0,291113.0,302949.0,276803.0,288094.0,272645.0,284045.0,275764.0,287676.0,279202.0,291565.0,283477.0,296330.0,291169.0,304245.0,302581.0,315417.0,316297.0,328570.0,330647.0,342414.0,346025.0,357316.0,358152.0,368767.0,81.0,74.0,,500.0,100.0,1500.0,,,,,,,,,,,,,,,99.0,91.0,91.0,91.0,91.0,80.0,0.05,69.0,,,,,17.94575494590419,12187913.0,75.32297,87.42296,81.40784,97.59406,97.42652,20.1,18.7,21.5,14.6,23.5,22.0,24.9,98.0,2826.0,20591.0,14897.0,23950.0,,,30.1486785862257,6232890.0,29.8275369821685,6498425.0,30.4632717627462,2422461.0,11.5927023296141,2528375.0,11.852497795213,12731313.0,2141363.0,10.2475055298941,2232391.0,10.4649856204247,1669067.0,7.98732912266033,1737660.0,8.1457883471085,1387891.0,6.64176383880456,1447710.0,6.78656701228057,63.4888248687945,13290323.0,63.6009312981907,13520007.0,63.378996045986,26810333.0,1586720.0,7.59325687431083,1647963.0,7.72530724156904,1832100.0,8.76752489014627,1874849.0,8.78890219024542,1843555.0,8.82234288721773,1867303.0,8.7535280927572,1680518.0,8.04212797769877,1696318.0,7.95198554584187,1390003.0,6.65187083224104,1392969.0,6.52995245216891,1143309.0,5.47131465855734,1135501.0,5.32299537131856,978418.0,4.68222741673192,972522.0,4.55898330737311,802775.0,3.84168639013894,811401.0,3.80368116565574,645034.0,3.08681553234329,673471.0,3.15709366677553,6.36249654497986,1373215.0,6.57153171964081,1313567.0,6.15773219126783,2686782.0,495868.0,2.37298040784207,514843.0,2.41347819680983,332188.0,1.58968841651456,318190.0,1.49160934001807,260923.0,1.24864917065706,228442.0,1.07088915695781,284236.0,252092.0,1.18175549748212,1.36021372462712,2.00737383000812,20896429.0,49.4842678798151,21332000.0,50.515732120185,42228429.0,,,,,0.1,0.1,0.1,105.6251,104.6819,105.144,3.6,,,,,0.9965,11558343.0,27.370999999999995,-0.07878648130631777,109.8828,97.63517,107.3023,,112.3596,,,,,,,,51.36567,64.42081,,,80.0,7.6,21.32200050354,10.1379995346069,12.1450004577637,,30670086.0,72.629,2.804995676746679,,,,,45.7
American Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.279065761519574,,,,,55465.0,,,,,,,,,,,,,,,,,7126.0,12.846999999999994,-0.14023280940639662,,,,,,,,,,,,,,,,,,0.0,,,,,48339.0,87.153,-0.29951583487239414,,,,,
Andorra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,98.0,99.0,99.0,99.0,,3.0,,,,,,,,,,,,2.7,2.5,3.0,1.4,2.9,2.6,3.1,,0.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00649321134981403,,,,,77006.0,,,,,,,,,,,0.6,,,,,,9193.0,11.938000000000002,0.7424425413062332,,,,,,,,,,,,,,,83.11,,87.0,0.25,,,,,67813.0,88.062,-0.09285941310939903,,,,,
Angola,14000.0,,330000.0,28000.0,300000.0,21000.0,96.17574044341028,4.347984716384094,91.82775572702619,574312.0,585607.0,562968.0,573926.0,550912.0,561149.0,536937.0,548833.0,524263.0,533639.0,511040.0,517944.0,497309.0,501829.0,483108.0,485376.0,468631.0,468731.0,454068.0,452041.0,438695.0,435064.0,422245.0,417755.0,405216.0,400387.0,388395.0,383290.0,371651.0,366403.0,355876.0,350510.0,341608.0,336035.0,328523.0,322705.0,315677.0,309731.0,303147.0,297163.0,291692.0,285626.0,281557.0,275319.0,272426.0,265961.0,263672.0,257015.0,255346.0,248523.0,247322.0,240317.0,27.0,38.0,,38000.0,7000.0,160000.0,,,,,,,,,,,,,,3370.0,86.0,59.0,59.0,59.0,56.0,50.0,1.6,355.0,,,,,49.63852392818872,12728920.0,,,,,,51.6,46.2,56.7,28.5,77.2,71.1,83.0,78.0,14947.0,63667.0,35780.0,93821.0,,,46.8089247095412,7189744.0,46.1819021284752,7231968.0,47.4493550781457,2749390.0,17.6601623501252,2803152.0,18.391638228335,14421718.0,2414154.0,15.5068418394063,2425919.0,15.9165930243292,2026200.0,13.0148979389437,2002897.0,13.1411238254815,1644830.0,10.565238604942,1616143.0,10.6036042874898,50.9747016426956,8000112.0,51.3871431794089,7705073.0,50.5534214276993,15705184.0,1364692.0,8.76582893166177,1332443.0,8.74223392917961,1160165.0,7.45209119437874,1123075.0,7.36855966348103,970849.0,6.23605823309992,931243.0,6.1099399998386,785631.0,5.046347944365,747957.0,4.90739108375386,641223.0,4.1187724205194,604437.0,3.96574238726096,505740.0,3.24851840223305,469026.0,3.07730381979835,385632.0,2.47702900401379,365101.0,2.39544652516534,320553.0,2.059007235716,310774.0,2.03900427117903,220798.0,1.41825120847916,204875.0,1.34419546055269,2.21637364776329,378459.0,2.43095469211594,304406.0,1.99722349415499,682859.0,148207.0,0.951977630481578,136057.0,0.892677006840356,110541.0,0.710037712463407,89436.0,0.586794217010327,67207.0,0.431690545060459,47282.0,0.310219644982806,52504.0,31631.0,0.2075326253215,0.337248804110499,3.27613387502724,15568315.0,50.5304629337424,15241447.0,49.4695370662576,30809762.0,,,,,1.2,0.3,2.0,,,,16.4,,,,,,10625055.0,34.486000000000004,1.3377291884689633,,,,,,,,,,,,,,,,,61.0,60.0,7.62200021743774,6.88199996948242,7.25299978256226,,20184707.0,65.514,4.31179134171658,,,,,68.9
Antigua and Barbuda,,,,,,,44.677845894939296,12.731398004567856,31.946447890371438,728.0,749.0,729.0,750.0,727.0,749.0,737.0,761.0,724.0,747.0,712.0,734.0,701.0,721.0,691.0,710.0,682.0,700.0,674.0,690.0,670.0,685.0,671.0,686.0,676.0,691.0,682.0,696.0,687.0,701.0,696.0,710.0,708.0,723.0,722.0,739.0,736.0,753.0,752.0,769.0,761.0,777.0,759.0,774.0,752.0,764.0,745.0,753.0,737.0,743.0,732.0,731.0,,,,,,,,,,,,,,,,,,,,15890.0,,95.0,95.0,95.0,94.0,96.0,,6.0,,,,,,,,,,,,5.0,4.6,5.4,3.4,6.4,5.9,7.0,,2.0,7.0,5.0,10.0,,,22.0810917475022,10491.0,21.0396486372661,10770.0,23.2017061978931,3645.0,7.31002948077733,3756.0,8.09151425063013,21261.0,3460.0,6.93901289533321,3555.0,7.65850190654689,3386.0,6.79060626115557,3459.0,7.45169004071609,3614.0,7.24785913402723,3694.0,7.95794825394774,69.1190827326922,34803.0,69.795238954736,31746.0,68.3879445916543,66552.0,3754.0,7.52862844193089,3811.0,8.21000021542903,3674.0,7.36818883741451,3536.0,7.61757039143454,3715.0,7.45041413472916,3342.0,7.19963807923479,3724.0,7.46846359023725,3282.0,7.07038066309054,3749.0,7.51860096664862,3202.0,6.89803744156488,3774.0,7.56873834305998,3208.0,6.9109631831793,3553.0,7.1255239355835,3094.0,6.66537409250522,3007.0,6.03052363475924,2605.0,5.61192615092958,2238.0,4.48829793634559,1971.0,4.24610612033865,8.79982551980558,4570.0,9.16511240799792,3904.0,8.41034921045262,8473.0,1657.0,3.32310530854541,1461.0,3.14741808311252,1212.0,2.43066000842308,1061.0,2.28570197548418,774.0,1.55225317369593,668.0,1.43906589973933,927.0,714.0,1.53816325211659,1.85909391733349,0.897185120114641,49865.0,51.7884962921418,46421.0,48.2115037078582,96286.0,,,,,,,,98.9645,93.49711,96.19883,1.5,,,,,,72601.0,75.401,1.0495513253050652,105.0213,95.69547,104.5989,,105.4337,,111.196,88.78981,109.0701,89.72818,113.2773,87.87115,,,,,87.0,1.2,,,,,23685.0,24.599,0.431582289598593,,,,,
Arab World,,,,,,,61.165473618792475,7.273784508581474,52.31336279947862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.96369902354969,,,,,,,,,,,,,,,,,,,6367.236881635452,88.55717086116803,86.24604164297385,86.26880380087147,86.3065908152811,84.87498818870742,84.83866988931939,0.07161974085859525,,,,,,20.36468958499559,136215517.0,67.22897,81.35474,74.5966,87.84369,85.5976,26.47767261759438,24.06192225435663,28.778242252677316,16.72930493229869,34.99293728331258,32.39783110706999,37.430359205871405,83.25407974907895,54666.0,277524.0,176919.0,364007.0,,,32.78043618102015,67228770.0,33.23246676972896,70379171.0,32.359411163368506,24868488.0,12.292968507231764,26042050.0,11.973789374926866,137609185.0,22673632.0,11.20800956572958,23761021.0,10.925001841828,19686652.0,9.731488696767595,20576105.0,9.460619946613647,17945291.0,8.87070078202059,18778592.0,8.634148760574217,62.66168739536885,124885188.0,61.733137050115765,138164152.0,63.52604812529107,263047867.0,17423893.0,8.612963597801734,18736142.0,8.61462978441342,17159645.0,8.482340330972086,19229367.0,8.841407915421028,16191361.0,8.003699110027496,18483410.0,8.498426733564402,14310271.0,7.0738402131473945,16366044.0,7.524889707493165,11992706.0,5.928223852995359,13794848.0,6.342689083890929,9887072.0,4.887369428133487,11154258.0,5.128579947903355,8191630.0,4.049279693804011,9029958.0,4.151855934648183,6586518.0,3.2558424508445967,7199422.0,3.310198891231855,5196799.0,2.5688775903690106,5392111.0,2.4792213661505134,4.557876423611029,10184505.0,5.034396180155283,8948802.0,4.114540711340435,19133535.0,3904424.0,1.9300310851885059,3785507.0,1.7405259113592135,2657162.0,1.3134859818039624,2389145.0,1.0984970403963306,1823473.0,0.901378080214211,1489597.0,0.6848969678386286,1799447.0,1284554.0,0.5906207917462636,0.8895010329486011,1.9159123160214904,202298463.0,48.19032822912567,217492125.0,51.80967177087434,419790588.0,,,,,0.1014519849545125,0.10099609470996332,0.12095337423207868,83.33913,86.52134,84.96593,6.203855288179889,,,,,0.94728,172427227.0,41.07458140686089,1.2162368670143593,95.66943,84.05164,92.9635,82.10073,98.25438,85.91534,72.33986,63.51428,69.82211,61.33394,74.74961,65.6165,32.21509,33.93819,,,,,18.67894038779297,7.707273036573688,9.938816873686015,,247363361.0,58.92541859313911,2.409377647011084,,,,,40.0874042297307
Argentina,1700.0,,140000.0,6500.0,140000.0,6400.0,55.954472911619355,17.33868976377268,38.61578314784667,367796.0,381971.0,367787.0,381843.0,367338.0,381284.0,369125.0,383117.0,366820.0,380658.0,364442.0,378136.0,362040.0,375600.0,359665.0,373096.0,357274.0,370573.0,354822.0,367981.0,352829.0,365858.0,351531.0,364446.0,350698.0,363498.0,349950.0,362608.0,349466.0,361957.0,348646.0,360923.0,347186.0,359188.0,345433.0,357102.0,343765.0,355049.0,341779.0,352613.0,341234.0,351579.0,342935.0,352766.0,345890.0,355154.0,348476.0,357127.0,351234.0,359274.0,351989.0,359147.0,61.0,95.0,,1800.0,100.0,31000.0,,,,,,,,,,,,,,12390.0,93.0,86.0,86.0,86.0,84.0,94.0,0.3,27.0,,,,,42.046920557863224,20252061.0,99.06204,98.93774,99.00387,99.24183,99.50552,8.8,8.0,9.6,6.4,9.9,9.0,10.8,,1520.0,6673.0,4802.0,7500.0,,,24.7609338351238,5407790.0,23.7206645801837,5609438.0,25.8538763968927,1844394.0,8.09022574518543,1914611.0,8.82443535458399,11017254.0,1803649.0,7.91150187925574,1870993.0,8.62340143547843,1759748.0,7.71893695574254,1823833.0,8.40603960683023,1732000.0,7.5972227605589,1790240.0,8.25121108293381,64.1212772887989,14464449.0,63.4466776336297,14065973.0,64.8300156904184,28530443.0,1734969.0,7.61024549750969,1781238.0,8.20972099568998,1729232.0,7.58507993826695,1750802.0,8.06944058372184,1623885.0,7.12298835560537,1616542.0,7.45063500174027,1585047.0,6.95263247808122,1553889.0,7.16186861737416,1513025.0,6.63671231854565,1449174.0,6.67923835572033,1292905.0,5.67118196340373,1208047.0,5.56788187395399,1175144.0,5.15463686208002,1076622.0,4.96214509159786,1093954.0,4.7985046026356,980487.0,4.51905869693944,984289.0,4.31747285694255,858932.0,3.95881539074671,11.1177888760774,2925564.0,12.8326577861866,2021288.0,9.31610791268895,4946805.0,873449.0,3.83128481134872,724782.0,3.34051832236924,719884.0,3.15768814214247,547623.0,2.52399340541067,546270.0,2.39615280193205,363805.0,1.67677738101903,785962.0,385077.0,1.77481880389002,3.4475320307634,1.01580834908004,22797803.0,51.2373484456557,21696699.0,48.7626515543443,44494502.0,,32.0,,,0.1,0.1,0.4,,,,2.1,,,,,1.0052,3617403.0,8.129999999999995,-0.4615303702185587,,,,,,,,,,,,,,,50.05,,87.0,1.4,10.7880001068115,8.54399967193604,9.48299980163574,,40877099.0,91.87,1.1476021589791883,,,,,32.3
